marker,consensus,X1,X2,X3,X4,X5,X6,LG
scaffold_13223_5341,19.15,NA,15.12,25.68,20.27,NA,NA,7
scaffold_13223_5362,19.15,NA,15.12,25.68,20.27,NA,NA,7
scaffold_197951_51,19.15,NA,15.12,NA,NA,NA,NA,7
scf137c,19.56,NA,NA,25.68,20.27,19.53,NA,7
SCF7155,19.78,15.91,NA,25.68,NA,21.03,8.96,7
scaffold_148885_273,19.78,NA,16.26,25.68,NA,19.53,NA,7
scaffold_5208_777,19.78,NA,16.54,25.68,20.27,19.53,NA,7
scaffold_5208_814,19.78,NA,16.54,25.68,20.27,19.53,NA,7
scaffold_1075_12440,19.78,NA,NA,NA,NA,19.53,NA,7
scaffold_2748_10740,19.78,NA,NA,NA,NA,NA,11.95,7
scaffold_5254_709,20.15,18.58,16.54,NA,NA,NA,NA,7
scaffold_16570_4501,21.06,NA,NA,NA,23.85,NA,11.95,7
scaffold_8356_2789,21.35,NA,NA,NA,23.85,NA,NA,7
scaffold_8238_5573,21.35,NA,NA,NA,23.85,NA,NA,7
scaffold_8356_2794,21.35,NA,NA,NA,23.85,NA,NA,7
scaffold_16570_4386,21.42,23.51,17.39,NA,NA,NA,NA,7
scaffold_913_6912,21.42,NA,17.39,28.07,NA,21.03,NA,7
scaffold_30591_62,21.42,NA,17.39,28.07,NA,21.03,11.95,7
scaffold_8356_2918,21.95,23.51,NA,28.07,NA,NA,NA,7
scaffold_8238_5568,21.95,23.51,NA,28.07,NA,21.03,NA,7
SCF89247,21.95,NA,NA,28.07,23.85,NA,NA,7
scaffold_2621_2069,21.95,NA,NA,28.07,NA,NA,NA,7
scaffold_8636_4791,22.77,NA,NA,NA,NA,NA,14.94,7
scaffold_8238_5672,22.77,NA,NA,NA,NA,NA,14.94,7
scaffold_8636_4803,22.77,NA,NA,NA,NA,NA,14.94,7
scaffold_14227_1780,22.9,NA,19.66,28.07,NA,21.03,NA,7
scaffold_31412_2217,23.69,NA,19.66,NA,NA,NA,NA,7
scaffold_15092_4491,23.8,NA,NA,30.45,NA,21.03,NA,7
scaffold_3418_9058,23.8,NA,NA,30.45,NA,21.03,NA,7
scaffold_281_9110,24.26,NA,NA,NA,NA,NA,16.43,7
scaffold_8238_5544,24.26,NA,NA,NA,NA,NA,16.43,7
scaffold_2683_5245,24.26,27.48,19.66,NA,26.83,NA,16.43,7
scaffold_11427_1777,24.26,NA,19.77,NA,NA,NA,NA,7
scaffold_2683_5244,24.26,NA,NA,NA,26.83,NA,16.43,7
scaffold_14227_1861,24.26,NA,NA,NA,26.83,NA,16.43,7
scaffold_2995_9843,24.33,27.48,20.01,30.45,NA,NA,NA,7
scaffold_20095_616,24.33,27.48,NA,30.45,NA,21.03,NA,7
scaffold_24705_1888,24.33,27.48,NA,NA,NA,NA,NA,7
scaffold_3418_9138,24.33,27.48,NA,30.45,NA,21.03,NA,7
scf31h,24.33,27.48,NA,30.45,26.83,NA,NA,7
scaffold_2683_5298,24.33,NA,NA,NA,26.83,NA,NA,7
scaffold_47665_2055,24.57,NA,20.54,30.45,NA,NA,NA,7
scaffold_44854_1089,24.86,NA,20.54,NA,NA,NA,NA,7
SCF25221,25.82,NA,20.54,30.45,30.4,NA,NA,7
scaffold_30599_578,25.82,NA,NA,NA,28.61,NA,17.99,7
scaffold_4189_6575,26.89,30.04,NA,NA,NA,NA,NA,7
scaffold_20940_1397,28.56,NA,NA,35.21,NA,NA,NA,7
scaffold_4190_6575,28.56,NA,NA,35.21,NA,NA,NA,7
scaffold_4190_1674,28.56,NA,NA,35.21,NA,NA,NA,7
scaffold_20940_1417,28.56,NA,NA,35.21,NA,NA,NA,7
scaffold_4190_1712,28.56,NA,NA,35.21,NA,NA,NA,7
scaffold_76080_961,28.56,NA,NA,35.21,NA,NA,NA,7
scaffold_76080_956,29.45,32.6,NA,35.21,NA,NA,NA,7
scaffold_35800_2348,29.45,32.6,26.83,35.21,30.4,NA,NA,7
scaffold_35800_2391,29.45,32.6,26.83,35.21,30.4,NA,NA,7
SCF85946,29.45,NA,NA,NA,30.4,NA,NA,7
scaffold_35800_2379,30.07,32.6,26.83,NA,NA,NA,NA,7
scaffold_24689_3361,32.42,NA,NA,NA,33.37,NA,NA,7
SCF184873,32.42,NA,NA,NA,33.37,NA,NA,7
SCF116864,32.73,NA,NA,39.38,NA,NA,NA,7
scaffold_198_16584,32.85,NA,28.53,NA,NA,NA,NA,7
scaffold_53332_313,33.15,36.3,NA,NA,NA,NA,NA,7
scaffold_9777_696,33.15,36.3,28.53,NA,35.75,NA,25.41,7
scaffold_109158_300,33.15,36.3,NA,NA,NA,NA,NA,7
scaffold_198_16611,33.15,36.3,NA,NA,NA,NA,25.41,7
scaffold_907_14846,33.24,NA,NA,NA,NA,NA,25.41,7
scaffold_198_16471,33.24,NA,NA,NA,NA,NA,25.41,7
scaffold_198_16493,33.24,NA,NA,NA,NA,NA,25.41,7
scaffold_5376_9253,33.24,NA,NA,NA,NA,NA,25.41,7
SCF112540,34.8,NA,NA,NA,35.75,NA,NA,7
scaffold_91286_819,34.8,NA,NA,NA,35.75,NA,NA,7
scaffold_91286_831,34.8,NA,NA,NA,35.75,NA,NA,7
scaffold_8277_5306,34.8,NA,NA,NA,35.75,NA,NA,7
scaffold_8277_5300,34.8,NA,NA,NA,35.75,NA,NA,7
SCF111145,35.19,NA,NA,42.35,35.75,NA,NA,7
scaffold_2009_9521,35.19,NA,NA,42.35,NA,34.8,NA,7
scaffold_285_5082,35.7,NA,31.38,42.35,NA,34.8,NA,7
scaffold_30468_1024,35.7,NA,31.38,42.35,NA,NA,NA,7
scaffold_30468_976,35.7,NA,31.38,42.35,NA,NA,NA,7
scaffold_48675_2016,38.26,NA,33.94,46.53,37.53,34.8,NA,7
scaffold_806_2844,38.26,NA,33.94,46.53,36.94,40.97,NA,7
scaffold_7150_5126,38.26,NA,NA,NA,35.75,NA,32.93,7
scaffold_164771_190,38.26,NA,NA,NA,35.75,NA,32.93,7
scaffold_9284_950,38.26,NA,NA,NA,35.75,NA,32.93,7
scaffold_109158_282,40.76,NA,NA,NA,NA,NA,32.93,7
scaffold_42551_2207,40.76,NA,NA,NA,NA,NA,32.93,7
scaffold_42551_2211,40.76,NA,NA,NA,NA,NA,32.93,7
scaffold_42551_2228,40.76,NA,NA,NA,NA,NA,32.93,7
scaffold_42551_2239,40.76,NA,NA,NA,NA,NA,32.93,7
scaffold_2009_9555,41.4,44.88,NA,NA,NA,NA,32.93,7
scaffold_2009_9576,41.4,44.88,NA,NA,NA,NA,32.93,7
scaffold_8913_2006,41.73,44.88,NA,NA,39.32,NA,NA,7
scaffold_20458_1655,41.73,44.88,NA,NA,39.32,NA,NA,7
SCF94237,41.83,NA,NA,50.1,39.32,40.48,NA,7
80734_K70,41.83,NA,NA,50.1,39.32,NA,NA,7
ct145906,41.83,NA,NA,50.1,NA,NA,NA,7
scaffold_6921_6390,41.83,NA,NA,50.1,39.32,40.48,NA,7
scaffold_7473_7274,41.83,NA,NA,NA,39.32,NA,NA,7
scaffold_2519_117,41.83,NA,NA,NA,39.32,NA,NA,7
scaffold_47798_2069,41.83,NA,NA,NA,39.32,NA,NA,7
scaffold_3253_2921,41.83,NA,NA,NA,39.32,NA,NA,7
scaffold_3253_2881,41.83,NA,NA,NA,39.32,NA,NA,7
scaffold_82126_591,41.83,NA,NA,NA,39.32,NA,NA,7
scaffold_3253_2909,42.26,45.74,NA,NA,39.32,NA,NA,7
scaffold_2519_122,42.26,45.74,NA,NA,39.32,NA,NA,7
scaffold_7675_3070,42.26,45.74,NA,NA,39.32,NA,34.43,7
scaffold_7675_3073,42.26,45.74,NA,NA,39.32,NA,34.43,7
scaffold_6921_6346,42.26,NA,39.35,50.1,39.32,40.48,NA,7
scaffold_6921_6406,42.26,NA,39.35,50.1,39.32,40.48,NA,7
scaffold_6921_6415,42.26,NA,39.35,50.1,39.32,40.48,NA,7
scaffold_7675_2964,42.41,45.74,NA,NA,39.32,NA,35.92,7
scaffold_7675_3013,42.41,45.74,NA,NA,39.32,NA,35.92,7
scaffold_24904_3874,42.59,45.74,NA,NA,NA,NA,NA,7
scaffold_25559_3431,42.59,45.74,39.35,50.1,NA,NA,NA,7
scaffold_49114_513,43.75,NA,NA,NA,NA,NA,35.92,7
scaffold_14851_3643,43.75,NA,NA,NA,NA,NA,35.92,7
scaffold_2001_1109,43.75,NA,NA,NA,NA,NA,35.92,7
scaffold_3117_7035,44.8,NA,NA,NA,42.29,NA,NA,7
1trimcontig217158,44.8,NA,NA,NA,42.29,NA,NA,7
scaffold_82126_543,45.38,48.86,41.06,54.28,42.29,NA,NA,7
scaffold_46201_1192,45.38,48.86,41.06,54.28,NA,55.06,NA,7
scaffold_7473_7195,45.38,NA,41.06,54.28,NA,55.06,NA,7
scaffold_47798_1845,45.38,NA,41.06,54.28,NA,NA,NA,7
scaffold_47798_1848,45.38,NA,41.06,54.28,NA,NA,NA,7
scaffold_101118_92,46.01,NA,NA,54.28,NA,55.06,NA,7
scaffold_46201_1191,46.01,NA,NA,54.28,NA,55.06,NA,7
scaffold_3253_2932,46.01,NA,NA,54.28,NA,NA,NA,7
scaffold_150262_106,46.01,NA,NA,54.28,NA,55.06,NA,7
scaffold_16392_3223,47.54,51.7,41.06,57.86,NA,58.05,35.92,7
scaffold_11351_6036,49.58,51.7,45.33,57.86,NA,67.02,NA,7
76326_K70,49.58,NA,NA,57.86,47.07,NA,NA,7
SCF34513,49.58,NA,NA,NA,47.07,NA,NA,7
scaffold_4648_8403,49.59,NA,45.33,57.86,NA,NA,NA,7
scaffold_11351_6061,49.59,NA,NA,57.86,NA,67.02,NA,7
scaffold_4648_8361,49.93,53.69,45.61,57.86,NA,67.02,NA,7
scaffold_4648_8406,49.93,53.69,45.61,57.86,NA,67.02,NA,7
scaffold_4648_8313,49.93,53.69,45.61,57.86,NA,67.02,NA,7
scaffold_4648_8345,49.93,53.69,45.61,57.86,NA,67.02,NA,7
scaffold_4648_8356,49.93,53.69,45.61,57.86,NA,67.02,NA,7
scaffold_4648_8426,49.93,53.69,45.61,57.86,NA,67.02,NA,7
scaffold_14682_2458,49.93,NA,45.33,59.64,47.07,NA,NA,7
409618_K63,50.01,NA,NA,59.64,47.07,NA,NA,7
scaffold_131419_362,50.21,53.69,NA,NA,NA,NA,NA,7
scaffold_11351_6019,50.21,53.69,NA,NA,NA,NA,NA,7
scaffold_131419_364,50.21,53.69,NA,NA,NA,NA,NA,7
SCF13006,50.21,53.69,NA,NA,NA,NA,NA,7
scaffold_16361_5809,50.77,53.69,NA,NA,NA,NA,48.09,7
scaffold_32522_1336,51.14,54.89,NA,NA,47.07,NA,48.09,7
scaffold_10047_1784,51.14,54.89,NA,NA,NA,NA,NA,7
SCF72379,51.93,NA,NA,60.83,NA,NA,NA,7
scaffold_28911_1339,51.96,NA,NA,NA,49.45,NA,NA,7
scaffold_44609_43,51.97,54.89,47.88,NA,NA,NA,NA,7
scaffold_44609_99,51.97,54.89,47.88,60.83,NA,67.02,NA,7
scaffold_68_2957,51.97,55.72,NA,NA,NA,NA,NA,7
scaffold_22861_4063,51.97,55.72,NA,NA,NA,NA,NA,7
scaffold_91197_911,51.97,55.72,NA,NA,NA,NA,NA,7
scaffold_16505_2368,52.2,NA,47.88,60.83,NA,NA,NA,7
SCF34010,52.2,NA,47.88,60.83,NA,NA,NA,7
scaffold_16505_2290,52.2,NA,47.88,60.83,NA,67.02,NA,7
SCF137494,52.4,NA,NA,62.03,NA,NA,NA,7
ct147864,52.4,NA,NA,62.03,NA,NA,NA,7
scaffold_196647_142,52.94,NA,48.45,63.22,NA,68.56,NA,7
scaffold_101413_281,52.94,NA,48.45,62.03,NA,68.56,NA,7
scaffold_196647_87,52.94,NA,48.45,63.22,NA,68.56,NA,7
scaffold_41750_1478,52.94,NA,48.45,63.22,NA,68.56,NA,7
scaffold_52061_1998,52.94,NA,48.45,63.22,NA,68.56,NA,7
scaffold_57870_740,52.94,NA,48.45,63.22,NA,68.56,NA,7
scaffold_73591_960,52.94,NA,48.45,63.22,NA,NA,NA,7
scaffold_8129_4864,52.94,NA,48.45,63.22,NA,68.56,NA,7
scaffold_196647_89,52.94,NA,NA,63.22,NA,NA,NA,7
scaffold_1355_13246,53.51,57.67,49.02,63.22,NA,68.56,NA,7
scaffold_56352_160,53.51,57.67,49.02,63.22,51.84,68.56,NA,7
scaffold_12725_3984,53.51,57.67,NA,NA,NA,NA,NA,7
scaffold_155987_148,53.51,57.67,NA,NA,NA,NA,NA,7
scaffold_66547_719,53.51,57.67,NA,NA,NA,NA,NA,7
scaffold_15012_3010,53.51,NA,49.02,63.22,NA,NA,NA,7
scaffold_29800_884,53.51,NA,49.02,63.22,NA,68.56,NA,7
scaffold_88427_686,53.51,NA,49.02,63.22,NA,68.56,NA,7
scaffold_68564_451,53.91,NA,NA,NA,NA,68.56,NA,7
ct145217,54.32,NA,NA,63.22,51.84,NA,NA,7
SCF208883,54.35,57.67,NA,NA,53.62,NA,NA,7
scaffold_42852_711,54.35,58.24,NA,NA,NA,NA,NA,7
scaffold_42852_701,54.35,58.24,NA,NA,NA,NA,NA,7
scaffold_149863_208,54.35,NA,NA,NA,51.84,NA,NA,7
SCF9872,54.35,NA,NA,NA,51.84,NA,NA,7
scaffold_15954_4172,54.35,NA,NA,NA,51.84,NA,NA,7
scaffold_11311_2457,54.49,58.24,50.44,63.22,NA,68.56,NA,7
scaffold_11311_2406,54.49,58.24,50.44,63.22,NA,68.56,NA,7
scaffold_84186_326,55.4,NA,NA,NA,NA,70.05,NA,7
scaffold_91938_860,55.5,NA,51.01,66.79,NA,70.05,NA,7
scaffold_15249_4727,55.92,NA,NA,NA,NA,NA,48.09,7
scaffold_10047_1755,55.92,NA,NA,NA,NA,NA,48.09,7
scaffold_8380_947,55.92,NA,NA,NA,NA,NA,48.09,7
scaffold_88427_631,55.92,NA,NA,NA,NA,NA,48.09,7
scaffold_88427_634,55.92,NA,NA,NA,NA,NA,48.09,7
scaffold_88427_637,55.92,NA,NA,NA,NA,NA,48.09,7
scaffold_15867_4759,56.06,60.51,NA,NA,53.62,NA,NA,7
scaffold_6190_1197,56.06,60.51,NA,NA,53.62,NA,NA,7
scaffold_111379_351,56.06,60.51,NA,NA,53.62,NA,48.09,7
scaffold_19008_2937,56.06,60.51,NA,NA,53.62,NA,NA,7
scaffold_26718_3282,56.06,60.51,NA,NA,53.62,NA,NA,7
scaffold_27119_4101,56.06,60.51,NA,NA,53.62,NA,NA,7
scaffold_27119_4200,56.06,60.51,NA,NA,53.62,NA,48.09,7
scaffold_48567_1355,56.06,60.51,NA,NA,53.62,NA,NA,7
scaffold_15867_4961,56.06,61.08,51.57,68.58,NA,70.05,NA,7
scaffold_30770_2900,56.06,61.36,51.57,68.58,53.62,70.05,NA,7
scaffold_30770_2866,56.06,61.36,51.57,68.58,NA,70.05,NA,7
scaffold_10084_1724,56.06,61.36,NA,NA,NA,NA,NA,7
scaffold_45606_2211,56.06,NA,51.57,NA,NA,NA,NA,7
scaffold_116107_588,56.06,NA,51.57,NA,NA,NA,NA,7
scaffold_116107_616,56.06,NA,51.57,68.58,NA,NA,NA,7
scaffold_15867_4774,56.06,NA,51.57,68.58,NA,70.05,NA,7
scaffold_30770_2816,56.06,NA,51.57,68.58,NA,70.05,NA,7
SCF138014,56.06,NA,51.57,68.58,NA,NA,NA,7
scaffold_5330_5453,56.06,60.51,51.57,NA,NA,70.05,NA,7
300409_K63,56.13,NA,NA,NA,53.62,NA,NA,7
scaffold_31844_2897,57.32,NA,NA,NA,54.81,NA,NA,7
scaffold_31844_2857,57.32,NA,NA,NA,54.81,NA,NA,7
scaffold_31844_2876,57.32,NA,NA,NA,54.81,NA,NA,7
scaffold_31844_2770,57.55,NA,NA,NA,NA,NA,49.58,7
scaffold_47603_786,57.55,NA,NA,NA,NA,NA,49.58,7
scaffold_88913_955,57.55,NA,NA,NA,NA,NA,49.58,7
scaffold_7398_4061,57.92,NA,NA,NA,55.41,NA,NA,7
scaffold_9190_6351,57.92,NA,NA,NA,55.41,NA,NA,7
scaffold_20481_3154,57.92,NA,NA,NA,55.41,NA,NA,7
scaffold_47603_820,57.92,NA,NA,NA,55.41,NA,NA,7
scaffold_31844_2970,57.92,NA,NA,NA,55.41,NA,NA,7
scaffold_31844_2991,57.92,NA,NA,NA,55.41,NA,NA,7
scaffold_31844_2996,57.92,NA,NA,NA,55.41,NA,NA,7
SCF4305,59,NA,NA,70.36,55.41,NA,NA,7
1trimcontig337780,59,NA,NA,70.36,55.41,NA,NA,7
311291_K70,59,NA,NA,70.36,55.41,NA,NA,7
scaffold_583_9687,60.54,NA,NA,NA,NA,NA,52.57,7
scaffold_79143_1145,60.54,NA,NA,NA,NA,NA,52.57,7
scaffold_94354_1052,60.62,NA,56.13,70.36,NA,77.53,NA,7
scaffold_20427_5005,60.62,NA,56.13,70.36,NA,77.53,NA,7
SCF128015,62.02,NA,NA,72.75,59.58,NA,NA,7
scaffold_79768_1115,62.88,70.26,58.06,75.73,NA,79.02,NA,7
scaffold_79768_1121,62.88,70.26,58.06,75.73,NA,79.02,NA,7
scaffold_79768_1145,62.88,70.26,58.06,75.73,NA,79.02,NA,7
scaffold_31802_1350,62.88,NA,58.39,75.73,NA,79.02,NA,7
scaffold_20234_3741,62.88,NA,58.39,75.73,NA,79.02,NA,7
scaffold_102340_324,62.88,NA,NA,NA,NA,77.53,NA,7
scaffold_79768_1133,64.37,70.26,NA,NA,NA,NA,NA,7
scaffold_37581_2438,64.37,70.26,NA,NA,59.58,NA,NA,7
scaffold_37581_2439,64.37,70.26,NA,NA,59.58,NA,NA,7
scaffold_33718_1412,64.37,70.83,NA,NA,NA,NA,NA,7
scaffold_118707_673,64.37,70.83,61.86,75.73,59.58,79.02,NA,7
scaffold_18438_2970,64.37,70.83,NA,NA,NA,NA,NA,7
scaffold_18438_3000,64.37,70.83,NA,NA,NA,NA,NA,7
scaffold_7973_6358,64.37,70.83,NA,NA,NA,NA,NA,7
scaffold_6923_2595,64.37,NA,61.86,75.73,59.58,79.02,52.57,7
scaffold_6923_2614,64.37,NA,61.86,75.73,59.58,79.02,52.57,7
scaffold_6923_2617,64.37,NA,61.86,75.73,59.58,79.02,52.57,7
scaffold_89768_543,64.37,NA,NA,75.73,59.58,80.52,NA,7
NA1792,64.37,NA,NA,75.73,59.58,79.02,52.57,7
scaffold_6923_2526,64.37,NA,NA,NA,59.58,NA,NA,7
scaffold_33718_1446,64.37,NA,NA,NA,59.58,NA,NA,7
scaffold_6923_2545,64.37,NA,NA,NA,59.58,NA,NA,7
scaffold_89768_544,64.38,NA,61.86,75.73,59.58,80.52,NA,7
scaffold_11714_2181,64.38,NA,61.86,75.73,59.58,80.52,NA,7
scaffold_89768_575,64.38,NA,61.86,75.73,59.58,80.52,NA,7
scaffold_79143_1116,64.69,NA,61.86,75.73,NA,80.52,NA,7
scaffold_64606_419,64.69,NA,NA,75.73,NA,82.01,NA,7
ct95345,64.69,NA,NA,78.11,59.58,NA,NA,7
SCF128307,65.87,NA,NA,78.11,59.58,82.01,58.57,7
SCF193103,67.35,NA,NA,NA,62.56,NA,NA,7
scaffold_49549_2235,68.54,75.96,NA,NA,NA,NA,NA,7
scaffold_9069_4185,68.54,75.96,NA,NA,NA,NA,NA,7
scaffold_63922_420,68.54,78.24,65.91,79.3,63.75,85,NA,7
scaffold_38562_2080,68.54,NA,66.4,79.3,NA,82.01,NA,7
SCF110168,68.54,NA,NA,79.3,63.75,85,58.57,7
scaffold_13710_6220,68.54,NA,NA,80.49,NA,NA,NA,7
scaffold_26825_3477,68.85,NA,NA,81.09,NA,85,NA,7
scf5k,70.33,NA,NA,81.09,66.13,NA,NA,7
scaffold_93028_376,70.82,78.24,NA,NA,NA,NA,NA,7
scaffold_4793_7629,70.82,78.24,NA,NA,66.13,NA,NA,7
scaffold_66519_1065,73.31,NA,NA,85.84,68.52,NA,NA,7
scaffold_27176_3574,73.71,NA,70.88,85.95,NA,85,NA,7
scaffold_7445_3853,73.71,NA,70.88,85.95,NA,85,NA,7
scaffold_34508_2334,73.88,NA,NA,86.11,72.69,85,61.56,7
scaffold_384_6954,73.88,NA,NA,NA,NA,NA,61.56,7
scaffold_26825_3430,75.37,83.08,70.88,NA,NA,NA,NA,7
scaffold_4193_7560,75.37,NA,70.88,NA,NA,NA,NA,7
scaffold_21447_1334,75.37,NA,70.88,NA,NA,NA,63.05,7
scaffold_4770_7709,75.37,NA,NA,NA,NA,NA,63.05,7
scaffold_131050_281,75.37,NA,NA,NA,NA,NA,63.05,7
scaffold_1479_3043,75.37,NA,NA,NA,NA,NA,63.05,7
scaffold_60798_1265,75.67,NA,71.18,NA,NA,NA,63.05,7
scaffold_48331_519,75.67,NA,71.18,NA,NA,NA,63.05,7
scaffold_48331_561,75.67,NA,71.18,NA,NA,NA,63.05,7
scaffold_41591_1382,76.22,85.92,NA,NA,NA,NA,NA,7
scaffold_41591_1492,76.22,85.92,NA,NA,NA,NA,NA,7
scaffold_41591_1516,76.22,85.92,NA,NA,NA,NA,NA,7
SCF187979,76.89,NA,NA,88.66,72.69,NA,NA,7
scaffold_83321_138,77.28,NA,NA,NA,72.69,NA,NA,7
scaffold_1854_1997,77.48,87.91,NA,NA,72.69,NA,NA,7
419834_K63,77.73,NA,NA,88.49,73.88,NA,NA,7
scaffold_55514_2039,78.47,NA,NA,NA,73.88,NA,NA,7
scaffold_39747_1377,79.27,89.9,74.29,NA,NA,NA,NA,7
scaffold_14559_1277,79.27,91.04,NA,NA,74.48,NA,NA,7
SCF167793,79.27,91.04,NA,NA,74.48,NA,NA,7
scaffold_48_3805,79.27,NA,74.29,NA,75.07,NA,NA,7
scaffold_128348_442,79.27,NA,74.29,NA,75.67,NA,NA,7
scaffold_128348_475,79.27,NA,74.29,NA,75.67,NA,NA,7
scaffold_48_3814,79.27,NA,74.29,NA,75.07,NA,NA,7
scaffold_1508_380,79.9,NA,NA,92.14,NA,NA,NA,7
scaffold_131050_262,79.9,NA,NA,92.14,75.67,NA,NA,7
scaffold_14559_1348,79.9,NA,NA,92.14,NA,NA,NA,7
SCF915,80.46,91.04,NA,93.92,75.67,NA,NA,7
scaffold_17155_2166,80.61,91.04,NA,NA,NA,NA,NA,7
scaffold_45109_953,81.6,NA,NA,NA,78.05,NA,63.05,7
scaffold_16126_2401,81.68,NA,74.29,95.11,NA,102.05,NA,7
scaffold_5881_2106,81.68,NA,NA,93.92,NA,NA,NA,7
scaffold_102003_398,81.68,NA,NA,93.92,NA,102.05,NA,7
scaffold_43434_633,82.64,NA,NA,95.11,78.05,102.05,NA,7
scaffold_1864_3137,82.64,NA,NA,NA,79.24,NA,63.05,7
scaffold_18340_3777,82.64,NA,NA,NA,79.24,NA,63.05,7
scaffold_18340_3788,82.64,NA,NA,NA,79.24,NA,63.05,7
scaffold_18340_3844,82.87,NA,NA,95.11,NA,102.05,NA,7
scaffold_18002_4080,84.07,NA,NA,NA,81.03,NA,63.05,7
scaffold_24387_2266,84.43,NA,NA,NA,NA,NA,72.11,7
scaffold_48373_2047,84.43,NA,NA,NA,NA,NA,72.11,7
scaffold_43434_1230,84.73,NA,NA,NA,NA,102.05,NA,7
scaffold_43434_1259,84.73,NA,NA,NA,NA,102.05,NA,7
scaffold_22144_1354,85.23,NA,NA,NA,81.03,NA,72.11,7
scaffold_20383_23,85.23,NA,NA,NA,81.03,NA,NA,7
scaffold_20383_24,85.23,NA,NA,NA,81.03,NA,NA,7
scaffold_22144_1398,85.23,NA,NA,NA,81.03,NA,72.11,7
scaffold_198314_103,85.23,NA,NA,NA,81.03,NA,NA,7
Ig51a,85.62,NA,NA,99.29,81.03,NA,NA,7
scaffold_18150_1064,85.63,NA,NA,99.29,NA,103.54,NA,7
scaffold_58406_116,85.63,NA,NA,99.89,81.03,102.05,72.11,7
scaffold_58406_147,85.63,NA,NA,99.89,81.03,NA,NA,7
scaffold_58406_160,85.63,NA,NA,99.89,81.03,102.05,72.11,7
scaffold_58406_165,85.63,NA,NA,99.89,81.03,NA,NA,7
scaffold_58406_183,86.22,96.15,NA,100.48,NA,103.54,NA,7
scaffold_54986_428,86.22,NA,NA,99.89,NA,105.03,72.11,7
scaffold_21418_1654,86.47,NA,81.98,NA,NA,NA,NA,7
scaffold_54986_588,86.81,NA,NA,100.48,NA,105.03,72.11,7
scaffold_54986_840,86.81,NA,NA,100.48,NA,NA,NA,7
scaffold_54986_817,86.81,NA,NA,100.48,NA,105.03,72.11,7
scaffold_54986_622,86.81,NA,NA,100.48,NA,105.03,72.11,7
scaffold_54986_590,86.81,NA,NA,100.48,NA,105.03,72.11,7
scaffold_54986_593,86.81,NA,NA,100.48,NA,105.03,72.11,7
scaffold_54986_627,86.81,NA,NA,100.48,NA,NA,NA,7
scaffold_54986_650,86.81,NA,NA,100.48,NA,105.03,72.11,7
scaffold_54986_877,86.81,NA,NA,100.48,NA,NA,NA,7
scaffold_6387_1919,88.42,99,NA,101.08,82.81,108.02,NA,7
scaffold_14570_2560,88.42,NA,NA,101.08,NA,108.02,NA,7
scaffold_20648_3196,89.21,NA,NA,NA,NA,108.02,72.11,7
scaffold_20648_3222,89.21,NA,NA,NA,NA,108.02,72.11,7
SCF46824,89.89,100.7,85.4,101.08,NA,NA,NA,7
scaffold_57984_993,89.89,NA,NA,101.72,86.34,108.02,NA,7
scaffold_18583_4824,89.96,NA,NA,NA,86.92,NA,72.11,7
scaffold_815_8385,89.96,NA,NA,NA,86.92,NA,NA,7
scaffold_164954_124,89.96,NA,NA,NA,87.58,NA,72.11,7
SCF155637,90.38,NA,85.4,106.44,87.58,NA,NA,7
SCF10514,90.38,NA,85.4,106.44,87.58,NA,NA,7
scaffold_2851_6659,90.7,NA,79.71,107.03,87.58,108.02,NA,7
scaffold_2851_6681,90.7,NA,79.71,107.03,87.58,108.02,NA,7
scaffold_2851_6688,90.7,NA,79.71,107.03,87.58,108.02,NA,7
scaffold_14198_2999,90.7,NA,NA,106.44,NA,108.02,NA,7
1trimcontig450309,90.7,NA,NA,106.44,NA,NA,NA,7
scaffold_14671_5396,90.7,NA,NA,106.44,NA,108.02,NA,7
scaffold_8773_3429,90.7,NA,NA,108.22,87.58,108.02,72.11,7
scaffold_14671_1517,91.13,NA,NA,NA,87.58,NA,NA,7
scaffold_94520_688,94.8,105.23,NA,NA,NA,NA,NA,7
scaffold_94520_694,94.8,105.23,NA,NA,NA,NA,NA,7
scaffold_94520_721,94.8,105.23,NA,NA,NA,NA,NA,7
scaffold_94520_733,94.8,105.23,NA,NA,NA,NA,NA,7
scaffold_94520_739,94.8,105.23,NA,NA,NA,NA,NA,7
scaffold_32159_3344,94.8,106.08,85.4,NA,NA,NA,NA,7
scaffold_75716_1446,95.5,106.08,NA,108.22,87.58,108.02,NA,7
scaffold_8773_3535,95.5,106.08,NA,NA,87.58,NA,NA,7
scf203h,95.5,106.08,NA,108.22,87.58,NA,NA,7
scaffold_85353_971,96.15,106.08,NA,108.22,NA,108.02,NA,7
scaffold_8773_3423,96.15,106.08,NA,108.22,NA,108.02,NA,7
scaffold_80771_1004,97.03,NA,NA,108.22,NA,108.02,NA,7
scaffold_20565_3367,0,0,NA,NA,0,NA,NA,8
scaffold_16677_2922,0,0,NA,NA,0,NA,NA,8
scaffold_20565_3368,0,0,NA,NA,0,NA,NA,8
scaffold_23137_3684,0,0,NA,0,NA,0,NA,8
scaffold_72415_63,0,0,NA,NA,NA,NA,NA,8
ct121951,0,NA,NA,0,NA,NA,NA,8
scaffold_5141_6919,1.78,NA,0,0,NA,0,NA,8
scaffold_55806_2202,1.78,NA,NA,0,0,1.49,0,8
scaffold_17385_3096,1.78,NA,NA,0,NA,9.01,NA,8
